"Step","saturate_1M_15B_2 - train/CE loss","saturate_1M_15B_2 - train/CE loss__MIN","saturate_1M_15B_2 - train/CE loss__MAX","saturate_60M_15B - train/CE loss","saturate_60M_15B - train/CE loss__MIN","saturate_60M_15B - train/CE loss__MAX","saturate_moe1Bsparse_15B - train/CE loss","saturate_moe1Bsparse_15B - train/CE loss__MIN","saturate_moe1Bsparse_15B - train/CE loss__MAX","saturate_moe1Bolmo_15B - train/CE loss","saturate_moe1Bolmo_15B - train/CE loss__MIN","saturate_moe1Bolmo_15B - train/CE loss__MAX","saturate_135M_15B_03 - train/CE loss","saturate_135M_15B_03 - train/CE loss__MIN","saturate_135M_15B_03 - train/CE loss__MAX","saturate_1B_15B.py - train/CE loss","saturate_1B_15B.py - train/CE loss__MIN","saturate_1B_15B.py - train/CE loss__MAX","saturate_271M_15_2_cont - train/CE loss","saturate_271M_15_2_cont - train/CE loss__MIN","saturate_271M_15_2_cont - train/CE loss__MAX","saturate_271M_15B_2 - train/CE loss","saturate_271M_15B_2 - train/CE loss__MIN","saturate_271M_15B_2 - train/CE loss__MAX"
"2443","5.944832801818848","5.944832801818848","5.944832801818848","3.7804648876190186","3.7804648876190186","3.7804648876190186","3.506951332092285","3.506951332092285","3.506951332092285","3.263953924179077","3.263953924179077","3.263953924179077","3.509871244430542","3.509871244430542","3.509871244430542","","","","3.3826327323913574","3.3826327323913574","3.3826327323913574","","",""
"2444","5.939767360687256","5.939767360687256","5.939767360687256","3.735717296600342","3.735717296600342","3.735717296600342","3.4527766704559326","3.4527766704559326","3.4527766704559326","3.200261116027832","3.200261116027832","3.200261116027832","3.4604458808898926","3.4604458808898926","3.4604458808898926","","","","3.325254201889038","3.325254201889038","3.325254201889038","","",""
"2445","5.92125940322876","5.92125940322876","5.92125940322876","3.748917579650879","3.748917579650879","3.748917579650879","3.4676566123962402","3.4676566123962402","3.4676566123962402","3.2269198894500732","3.2269198894500732","3.2269198894500732","3.4731879234313965","3.4731879234313965","3.4731879234313965","","","","3.3433282375335693","3.3433282375335693","3.3433282375335693","","",""
"2446","5.944768905639648","5.944768905639648","5.944768905639648","3.7523951530456543","3.7523951530456543","3.7523951530456543","3.4725334644317627","3.4725334644317627","3.4725334644317627","3.225783586502075","3.225783586502075","3.225783586502075","3.478525161743164","3.478525161743164","3.478525161743164","","","","3.3465735912323","3.3465735912323","3.3465735912323","","",""
"2447","5.93497371673584","5.93497371673584","5.93497371673584","3.7206802368164062","3.7206802368164062","3.7206802368164062","3.4421756267547607","3.4421756267547607","3.4421756267547607","3.2043471336364746","3.2043471336364746","3.2043471336364746","3.4498379230499268","3.4498379230499268","3.4498379230499268","","","","3.319809913635254","3.319809913635254","3.319809913635254","","",""
"2448","5.914733409881592","5.914733409881592","5.914733409881592","3.736672878265381","3.736672878265381","3.736672878265381","3.4578335285186768","3.4578335285186768","3.4578335285186768","3.213374376296997","3.213374376296997","3.213374376296997","3.4656753540039062","3.4656753540039062","3.4656753540039062","","","","3.333902597427368","3.333902597427368","3.333902597427368","","",""
"2449","5.921548843383789","5.921548843383789","5.921548843383789","3.7459254264831543","3.7459254264831543","3.7459254264831543","3.4709548950195312","3.4709548950195312","3.4709548950195312","3.231001615524292","3.231001615524292","3.231001615524292","3.4763386249542236","3.4763386249542236","3.4763386249542236","","","","3.347001075744629","3.347001075744629","3.347001075744629","","",""
"2450","5.929200172424316","5.929200172424316","5.929200172424316","3.7522597312927246","3.7522597312927246","3.7522597312927246","3.474459409713745","3.474459409713745","3.474459409713745","3.233367443084717","3.233367443084717","3.233367443084717","3.480414867401123","3.480414867401123","3.480414867401123","","","","3.348362684249878","3.348362684249878","3.348362684249878","","",""
"2451","5.92935848236084","5.92935848236084","5.92935848236084","3.7256593704223633","3.7256593704223633","3.7256593704223633","3.4512431621551514","3.4512431621551514","3.4512431621551514","3.2119696140289307","3.2119696140289307","3.2119696140289307","3.458523750305176","3.458523750305176","3.458523750305176","","","","3.3275067806243896","3.3275067806243896","3.3275067806243896","","",""
"2452","5.954281806945801","5.954281806945801","5.954281806945801","3.7457001209259033","3.7457001209259033","3.7457001209259033","3.4609105587005615","3.4609105587005615","3.4609105587005615","3.223661184310913","3.223661184310913","3.223661184310913","3.4710605144500732","3.4710605144500732","3.4710605144500732","","","","3.3402693271636963","3.3402693271636963","3.3402693271636963","","",""
"2453","5.944051265716553","5.944051265716553","5.944051265716553","3.744016170501709","3.744016170501709","3.744016170501709","3.4620790481567383","3.4620790481567383","3.4620790481567383","3.2220518589019775","3.2220518589019775","3.2220518589019775","3.468574285507202","3.468574285507202","3.468574285507202","","","","3.3399221897125244","3.3399221897125244","3.3399221897125244","","",""
"2454","5.9362921714782715","5.9362921714782715","5.9362921714782715","3.7422590255737305","3.7422590255737305","3.7422590255737305","3.458791971206665","3.458791971206665","3.458791971206665","3.218986749649048","3.218986749649048","3.218986749649048","3.4683659076690674","3.4683659076690674","3.4683659076690674","","","","3.336224317550659","3.336224317550659","3.336224317550659","","",""
"2455","5.934314727783203","5.934314727783203","5.934314727783203","3.7293832302093506","3.7293832302093506","3.7293832302093506","3.4551806449890137","3.4551806449890137","3.4551806449890137","3.2161600589752197","3.2161600589752197","3.2161600589752197","3.461812973022461","3.461812973022461","3.461812973022461","","","","3.331383228302002","3.331383228302002","3.331383228302002","","",""
"2456","5.935802936553955","5.935802936553955","5.935802936553955","3.7570488452911377","3.7570488452911377","3.7570488452911377","3.484736442565918","3.484736442565918","3.484736442565918","3.2503113746643066","3.2503113746643066","3.2503113746643066","3.4913110733032227","3.4913110733032227","3.4913110733032227","","","","3.3638463020324707","3.3638463020324707","3.3638463020324707","","",""
"2457","5.92440938949585","5.92440938949585","5.92440938949585","3.7474303245544434","3.7474303245544434","3.7474303245544434","3.4705960750579834","3.4705960750579834","3.4705960750579834","3.235731840133667","3.235731840133667","3.235731840133667","3.4819791316986084","3.4819791316986084","3.4819791316986084","","","","3.352954864501953","3.352954864501953","3.352954864501953","","",""
"2458","5.937331199645996","5.937331199645996","5.937331199645996","3.755575656890869","3.755575656890869","3.755575656890869","3.477349281311035","3.477349281311035","3.477349281311035","3.2360634803771973","3.2360634803771973","3.2360634803771973","3.487619400024414","3.487619400024414","3.487619400024414","","","","3.357548236846924","3.357548236846924","3.357548236846924","","",""
"2459","5.934898853302002","5.934898853302002","5.934898853302002","3.758296012878418","3.758296012878418","3.758296012878418","3.486114740371704","3.486114740371704","3.486114740371704","3.24546217918396","3.24546217918396","3.24546217918396","3.492210865020752","3.492210865020752","3.492210865020752","","","","3.36458158493042","3.36458158493042","3.36458158493042","","",""
"2460","5.906399250030518","5.906399250030518","5.906399250030518","3.736605167388916","3.736605167388916","3.736605167388916","3.4645020961761475","3.4645020961761475","3.4645020961761475","3.2220377922058105","3.2220377922058105","3.2220377922058105","3.4638442993164062","3.4638442993164062","3.4638442993164062","","","","3.3367419242858887","3.3367419242858887","3.3367419242858887","","",""
"2461","5.925530910491943","5.925530910491943","5.925530910491943","3.7035677433013916","3.7035677433013916","3.7035677433013916","3.429872512817383","3.429872512817383","3.429872512817383","3.1877684593200684","3.1877684593200684","3.1877684593200684","3.4348509311676025","3.4348509311676025","3.4348509311676025","","","","3.306354284286499","3.306354284286499","3.306354284286499","","",""
"2462","5.931875705718994","5.931875705718994","5.931875705718994","3.701369524002075","3.701369524002075","3.701369524002075","3.4265358448028564","3.4265358448028564","3.4265358448028564","3.187368392944336","3.187368392944336","3.187368392944336","3.433100700378418","3.433100700378418","3.433100700378418","","","","3.3050689697265625","3.3050689697265625","3.3050689697265625","","",""
"2463","5.9333109855651855","5.9333109855651855","5.9333109855651855","3.7448489665985107","3.7448489665985107","3.7448489665985107","3.4748919010162354","3.4748919010162354","3.4748919010162354","3.232339382171631","3.232339382171631","3.232339382171631","3.4777510166168213","3.4777510166168213","3.4777510166168213","","","","3.3514559268951416","3.3514559268951416","3.3514559268951416","","",""
"2464","5.97949743270874","5.97949743270874","5.97949743270874","3.7600128650665283","3.7600128650665283","3.7600128650665283","3.4860401153564453","3.4860401153564453","3.4860401153564453","3.2392122745513916","3.2392122745513916","3.2392122745513916","3.491490602493286","3.491490602493286","3.491490602493286","","","","3.3615174293518066","3.3615174293518066","3.3615174293518066","","",""
"2465","5.931652069091797","5.931652069091797","5.931652069091797","3.7542364597320557","3.7542364597320557","3.7542364597320557","3.4839115142822266","3.4839115142822266","3.4839115142822266","3.237436532974243","3.237436532974243","3.237436532974243","3.4868953227996826","3.4868953227996826","3.4868953227996826","","","","3.355581045150757","3.355581045150757","3.355581045150757","","",""
"2466","5.948110580444336","5.948110580444336","5.948110580444336","3.7540555000305176","3.7540555000305176","3.7540555000305176","3.4846580028533936","3.4846580028533936","3.4846580028533936","3.239118814468384","3.239118814468384","3.239118814468384","3.4870026111602783","3.4870026111602783","3.4870026111602783","","","","3.360935688018799","3.360935688018799","3.360935688018799","","",""
"2467","5.950324058532715","5.950324058532715","5.950324058532715","3.7708232402801514","3.7708232402801514","3.7708232402801514","3.4969005584716797","3.4969005584716797","3.4969005584716797","3.2475669384002686","3.2475669384002686","3.2475669384002686","3.497858762741089","3.497858762741089","3.497858762741089","","","","3.370351791381836","3.370351791381836","3.370351791381836","","",""
"2468","5.9220781326293945","5.9220781326293945","5.9220781326293945","3.727810859680176","3.727810859680176","3.727810859680176","3.453136920928955","3.453136920928955","3.453136920928955","3.2107033729553223","3.2107033729553223","3.2107033729553223","3.4552206993103027","3.4552206993103027","3.4552206993103027","","","","3.330066204071045","3.330066204071045","3.330066204071045","","",""
"2469","5.945065021514893","5.945065021514893","5.945065021514893","3.728924036026001","3.728924036026001","3.728924036026001","3.446719169616699","3.446719169616699","3.446719169616699","3.198176622390747","3.198176622390747","3.198176622390747","3.4505321979522705","3.4505321979522705","3.4505321979522705","","","","3.3221137523651123","3.3221137523651123","3.3221137523651123","","",""
"2470","5.916650295257568","5.916650295257568","5.916650295257568","3.716907501220703","3.716907501220703","3.716907501220703","3.4480178356170654","3.4480178356170654","3.4480178356170654","3.204245090484619","3.204245090484619","3.204245090484619","3.4503092765808105","3.4503092765808105","3.4503092765808105","","","","3.321702718734741","3.321702718734741","3.321702718734741","","",""
"2471","5.953975677490234","5.953975677490234","5.953975677490234","3.7555503845214844","3.7555503845214844","3.7555503845214844","3.4803786277770996","3.4803786277770996","3.4803786277770996","3.232081890106201","3.232081890106201","3.232081890106201","3.4809517860412598","3.4809517860412598","3.4809517860412598","","","","3.352104663848877","3.352104663848877","3.352104663848877","","",""
"2472","5.929800033569336","5.929800033569336","5.929800033569336","3.7445855140686035","3.7445855140686035","3.7445855140686035","3.470358371734619","3.470358371734619","3.470358371734619","3.2226336002349854","3.2226336002349854","3.2226336002349854","3.4715075492858887","3.4715075492858887","3.4715075492858887","","","","3.342888355255127","3.342888355255127","3.342888355255127","","",""
"2473","5.930121421813965","5.930121421813965","5.930121421813965","3.744326114654541","3.744326114654541","3.744326114654541","3.4687373638153076","3.4687373638153076","3.4687373638153076","3.226278066635132","3.226278066635132","3.226278066635132","3.4697539806365967","3.4697539806365967","3.4697539806365967","","","","3.3436994552612305","3.3436994552612305","3.3436994552612305","","",""
"2474","5.92330265045166","5.92330265045166","5.92330265045166","3.7255194187164307","3.7255194187164307","3.7255194187164307","3.448594570159912","3.448594570159912","3.448594570159912","3.204984664916992","3.204984664916992","3.204984664916992","3.452448606491089","3.452448606491089","3.452448606491089","","","","3.322355270385742","3.322355270385742","3.322355270385742","","",""
"2475","5.9247822761535645","5.9247822761535645","5.9247822761535645","3.7600483894348145","3.7600483894348145","3.7600483894348145","3.4831690788269043","3.4831690788269043","3.4831690788269043","3.23563289642334","3.23563289642334","3.23563289642334","3.48526668548584","3.48526668548584","3.48526668548584","","","","3.3548052310943604","3.3548052310943604","3.3548052310943604","","",""
"2476","5.935157775878906","5.935157775878906","5.935157775878906","3.726250648498535","3.726250648498535","3.726250648498535","3.440350294113159","3.440350294113159","3.440350294113159","3.18774676322937","3.18774676322937","3.18774676322937","3.4446394443511963","3.4446394443511963","3.4446394443511963","","","","3.311131477355957","3.311131477355957","3.311131477355957","","",""
"2477","5.951641082763672","5.951641082763672","5.951641082763672","3.7603325843811035","3.7603325843811035","3.7603325843811035","3.489401340484619","3.489401340484619","3.489401340484619","3.246490716934204","3.246490716934204","3.246490716934204","3.4908695220947266","3.4908695220947266","3.4908695220947266","","","","3.3618714809417725","3.3618714809417725","3.3618714809417725","","",""
"2478","5.9308762550354","5.9308762550354","5.9308762550354","3.7803215980529785","3.7803215980529785","3.7803215980529785","3.5051352977752686","3.5051352977752686","3.5051352977752686","3.2573719024658203","3.2573719024658203","3.2573719024658203","3.5056233406066895","3.5056233406066895","3.5056233406066895","","","","3.37716007232666","3.37716007232666","3.37716007232666","","",""
"2479","5.941531658172607","5.941531658172607","5.941531658172607","3.7516705989837646","3.7516705989837646","3.7516705989837646","3.4723634719848633","3.4723634719848633","3.4723634719848633","3.227592945098877","3.227592945098877","3.227592945098877","3.4733664989471436","3.4733664989471436","3.4733664989471436","","","","3.3440499305725098","3.3440499305725098","3.3440499305725098","","",""
"2480","5.92944860458374","5.92944860458374","5.92944860458374","3.7266201972961426","3.7266201972961426","3.7266201972961426","3.454843759536743","3.454843759536743","3.454843759536743","3.212909460067749","3.212909460067749","3.212909460067749","3.453425645828247","3.453425645828247","3.453425645828247","","","","3.326855421066284","3.326855421066284","3.326855421066284","","",""
"2481","5.9364752769470215","5.9364752769470215","5.9364752769470215","3.7480392456054688","3.7480392456054688","3.7480392456054688","3.4728293418884277","3.4728293418884277","3.4728293418884277","3.2333967685699463","3.2333967685699463","3.2333967685699463","3.4743025302886963","3.4743025302886963","3.4743025302886963","","","","3.346578598022461","3.346578598022461","3.346578598022461","","",""
"2482","5.9487996101379395","5.9487996101379395","5.9487996101379395","3.782473087310791","3.782473087310791","3.782473087310791","3.4888787269592285","3.4888787269592285","3.4888787269592285","3.243623733520508","3.243623733520508","3.243623733520508","3.4913218021392822","3.4913218021392822","3.4913218021392822","","","","3.3615057468414307","3.3615057468414307","3.3615057468414307","","",""
"2483","5.900519371032715","5.900519371032715","5.900519371032715","3.7533628940582275","3.7533628940582275","3.7533628940582275","3.4654464721679688","3.4654464721679688","3.4654464721679688","3.2288777828216553","3.2288777828216553","3.2288777828216553","3.4682822227478027","3.4682822227478027","3.4682822227478027","","","","3.343553066253662","3.343553066253662","3.343553066253662","","",""
"2484","5.9277448654174805","5.9277448654174805","5.9277448654174805","3.759979724884033","3.759979724884033","3.759979724884033","3.4725451469421387","3.4725451469421387","3.4725451469421387","3.232997417449951","3.232997417449951","3.232997417449951","3.4754698276519775","3.4754698276519775","3.4754698276519775","","","","3.3499345779418945","3.3499345779418945","3.3499345779418945","","",""
"2485","5.966506004333496","5.966506004333496","5.966506004333496","3.7874245643615723","3.7874245643615723","3.7874245643615723","3.498884439468384","3.498884439468384","3.498884439468384","3.25761079788208","3.25761079788208","3.25761079788208","3.502246141433716","3.502246141433716","3.502246141433716","","","","3.373997211456299","3.373997211456299","3.373997211456299","","",""
"2486","5.930892467498779","5.930892467498779","5.930892467498779","3.7254185676574707","3.7254185676574707","3.7254185676574707","3.4336719512939453","3.4336719512939453","3.4336719512939453","3.192949056625366","3.192949056625366","3.192949056625366","3.436854124069214","3.436854124069214","3.436854124069214","","","","3.3098857402801514","3.3098857402801514","3.3098857402801514","","",""
"2487","5.942727088928223","5.942727088928223","5.942727088928223","3.786128044128418","3.786128044128418","3.786128044128418","3.501410961151123","3.501410961151123","3.501410961151123","3.2649898529052734","3.2649898529052734","3.2649898529052734","3.5011322498321533","3.5011322498321533","3.5011322498321533","","","","3.37774920463562","3.37774920463562","3.37774920463562","","",""
"2488","5.948794841766357","5.948794841766357","5.948794841766357","3.7665979862213135","3.7665979862213135","3.7665979862213135","3.482325553894043","3.482325553894043","3.482325553894043","3.238795280456543","3.238795280456543","3.238795280456543","3.4866034984588623","3.4866034984588623","3.4866034984588623","","","","3.3567051887512207","3.3567051887512207","3.3567051887512207","","",""
"2489","5.919999599456787","5.919999599456787","5.919999599456787","3.761784791946411","3.761784791946411","3.761784791946411","3.477525472640991","3.477525472640991","3.477525472640991","3.2367501258850098","3.2367501258850098","3.2367501258850098","3.4833059310913086","3.4833059310913086","3.4833059310913086","","","","3.353085517883301","3.353085517883301","3.353085517883301","","",""
"2490","5.950640678405762","5.950640678405762","5.950640678405762","3.7630996704101562","3.7630996704101562","3.7630996704101562","3.4702541828155518","3.4702541828155518","3.4702541828155518","3.226996660232544","3.226996660232544","3.226996660232544","3.479874849319458","3.479874849319458","3.479874849319458","","","","3.3470935821533203","3.3470935821533203","3.3470935821533203","","",""
"2491","5.9332170486450195","5.9332170486450195","5.9332170486450195","3.7647109031677246","3.7647109031677246","3.7647109031677246","3.4814953804016113","3.4814953804016113","3.4814953804016113","3.2412266731262207","3.2412266731262207","3.2412266731262207","3.484786033630371","3.484786033630371","3.484786033630371","","","","3.3547005653381348","3.3547005653381348","3.3547005653381348","","",""
"2492","5.919158935546875","5.919158935546875","5.919158935546875","3.749940872192383","3.749940872192383","3.749940872192383","3.461118221282959","3.461118221282959","3.461118221282959","3.2159364223480225","3.2159364223480225","3.2159364223480225","3.468156099319458","3.468156099319458","3.468156099319458","","","","3.335806369781494","3.335806369781494","3.335806369781494","","",""
"2493","5.911940574645996","5.911940574645996","5.911940574645996","3.7407126426696777","3.7407126426696777","3.7407126426696777","3.4579195976257324","3.4579195976257324","3.4579195976257324","3.2164525985717773","3.2164525985717773","3.2164525985717773","3.463174343109131","3.463174343109131","3.463174343109131","","","","3.3319602012634277","3.3319602012634277","3.3319602012634277","","",""
"2494","5.929136753082275","5.929136753082275","5.929136753082275","3.7613401412963867","3.7613401412963867","3.7613401412963867","3.4745876789093018","3.4745876789093018","3.4745876789093018","3.2336671352386475","3.2336671352386475","3.2336671352386475","3.4845991134643555","3.4845991134643555","3.4845991134643555","","","","3.3497633934020996","3.3497633934020996","3.3497633934020996","","",""
"2495","5.948355674743652","5.948355674743652","5.948355674743652","3.7691683769226074","3.7691683769226074","3.7691683769226074","3.481091022491455","3.481091022491455","3.481091022491455","3.234066963195801","3.234066963195801","3.234066963195801","3.48834490776062","3.48834490776062","3.48834490776062","","","","3.355592727661133","3.355592727661133","3.355592727661133","","",""
"2496","5.931759834289551","5.931759834289551","5.931759834289551","3.7505242824554443","3.7505242824554443","3.7505242824554443","3.4665298461914062","3.4665298461914062","3.4665298461914062","3.226673126220703","3.226673126220703","3.226673126220703","3.4735138416290283","3.4735138416290283","3.4735138416290283","","","","3.3412411212921143","3.3412411212921143","3.3412411212921143","","",""
"2497","5.9161481857299805","5.9161481857299805","5.9161481857299805","3.743542194366455","3.743542194366455","3.743542194366455","3.4596545696258545","3.4596545696258545","3.4596545696258545","3.2211902141571045","3.2211902141571045","3.2211902141571045","3.4691362380981445","3.4691362380981445","3.4691362380981445","","","","3.336956739425659","3.336956739425659","3.336956739425659","","",""
"2498","5.909021854400635","5.909021854400635","5.909021854400635","3.730890989303589","3.730890989303589","3.730890989303589","3.44687557220459","3.44687557220459","3.44687557220459","3.2094762325286865","3.2094762325286865","3.2094762325286865","3.453458786010742","3.453458786010742","3.453458786010742","","","","3.3229899406433105","3.3229899406433105","3.3229899406433105","","",""
"2499","5.944118022918701","5.944118022918701","5.944118022918701","3.7239701747894287","3.7239701747894287","3.7239701747894287","3.4388535022735596","3.4388535022735596","3.4388535022735596","3.2023909091949463","3.2023909091949463","3.2023909091949463","3.445669174194336","3.445669174194336","3.445669174194336","","","","3.316702127456665","3.316702127456665","3.316702127456665","","",""
"2500","5.9127678871154785","5.9127678871154785","5.9127678871154785","3.7389767169952393","3.7389767169952393","3.7389767169952393","3.4529387950897217","3.4529387950897217","3.4529387950897217","3.2154884338378906","3.2154884338378906","3.2154884338378906","3.4619064331054688","3.4619064331054688","3.4619064331054688","","","","3.3318262100219727","3.3318262100219727","3.3318262100219727","","",""
"2501","5.924866199493408","5.924866199493408","5.924866199493408","3.7403805255889893","3.7403805255889893","3.7403805255889893","3.460998058319092","3.460998058319092","3.460998058319092","3.223839521408081","3.223839521408081","3.223839521408081","3.4692635536193848","3.4692635536193848","3.4692635536193848","","","","3.3393361568450928","3.3393361568450928","3.3393361568450928","","",""
"2502","5.9031805992126465","5.9031805992126465","5.9031805992126465","3.735809803009033","3.735809803009033","3.735809803009033","3.4522128105163574","3.4522128105163574","3.4522128105163574","3.2068374156951904","3.2068374156951904","3.2068374156951904","3.4578051567077637","3.4578051567077637","3.4578051567077637","","","","3.327850341796875","3.327850341796875","3.327850341796875","","",""
"2503","5.94193696975708","5.94193696975708","5.94193696975708","3.715895414352417","3.715895414352417","3.715895414352417","3.4399197101593018","3.4399197101593018","3.4399197101593018","3.195418119430542","3.195418119430542","3.195418119430542","3.444491147994995","3.444491147994995","3.444491147994995","","","","3.31300687789917","3.31300687789917","3.31300687789917","","",""
"2504","5.899001121520996","5.899001121520996","5.899001121520996","3.733673334121704","3.733673334121704","3.733673334121704","3.4666054248809814","3.4666054248809814","3.4666054248809814","3.2259435653686523","3.2259435653686523","3.2259435653686523","3.466175079345703","3.466175079345703","3.466175079345703","","","","3.34185791015625","3.34185791015625","3.34185791015625","","",""
"2505","5.928047180175781","5.928047180175781","5.928047180175781","3.7372546195983887","3.7372546195983887","3.7372546195983887","3.4579901695251465","3.4579901695251465","3.4579901695251465","3.2190890312194824","3.2190890312194824","3.2190890312194824","3.4616129398345947","3.4616129398345947","3.4616129398345947","","","","3.3334550857543945","3.3334550857543945","3.3334550857543945","","",""
"2506","5.920864105224609","5.920864105224609","5.920864105224609","3.7317276000976562","3.7317276000976562","3.7317276000976562","3.4566454887390137","3.4566454887390137","3.4566454887390137","3.2217941284179688","3.2217941284179688","3.2217941284179688","3.4609792232513428","3.4609792232513428","3.4609792232513428","","","","3.3344008922576904","3.3344008922576904","3.3344008922576904","","",""
"2507","5.927188873291016","5.927188873291016","5.927188873291016","3.7128419876098633","3.7128419876098633","3.7128419876098633","3.4315149784088135","3.4315149784088135","3.4315149784088135","3.1910953521728516","3.1910953521728516","3.1910953521728516","3.4372737407684326","3.4372737407684326","3.4372737407684326","","","","3.307673931121826","3.307673931121826","3.307673931121826","","",""
"2508","5.917791366577148","5.917791366577148","5.917791366577148","3.7461702823638916","3.7461702823638916","3.7461702823638916","3.461477518081665","3.461477518081665","3.461477518081665","3.219695806503296","3.219695806503296","3.219695806503296","3.4646377563476562","3.4646377563476562","3.4646377563476562","","","","3.3369054794311523","3.3369054794311523","3.3369054794311523","","",""
"2509","5.912627220153809","5.912627220153809","5.912627220153809","3.7494773864746094","3.7494773864746094","3.7494773864746094","3.4706225395202637","3.4706225395202637","3.4706225395202637","3.2306153774261475","3.2306153774261475","3.2306153774261475","3.4718177318573","3.4718177318573","3.4718177318573","","","","3.3446881771087646","3.3446881771087646","3.3446881771087646","","",""
"2510","5.937408924102783","5.937408924102783","5.937408924102783","3.7547152042388916","3.7547152042388916","3.7547152042388916","3.4647929668426514","3.4647929668426514","3.4647929668426514","3.2222208976745605","3.2222208976745605","3.2222208976745605","3.47037410736084","3.47037410736084","3.47037410736084","","","","3.3403232097625732","3.3403232097625732","3.3403232097625732","","",""
"2511","5.917868614196777","5.917868614196777","5.917868614196777","3.775749444961548","3.775749444961548","3.775749444961548","3.491706371307373","3.491706371307373","3.491706371307373","3.252389669418335","3.252389669418335","3.252389669418335","3.494954824447632","3.494954824447632","3.494954824447632","","","","3.3696694374084473","3.3696694374084473","3.3696694374084473","","",""
"2512","5.95512056350708","5.95512056350708","5.95512056350708","3.7628629207611084","3.7628629207611084","3.7628629207611084","3.473245620727539","3.473245620727539","3.473245620727539","3.2345681190490723","3.2345681190490723","3.2345681190490723","3.4778621196746826","3.4778621196746826","3.4778621196746826","","","","3.34845232963562","3.34845232963562","3.34845232963562","","",""
"2513","5.92303466796875","5.92303466796875","5.92303466796875","3.7514808177948","3.7514808177948","3.7514808177948","3.4682388305664062","3.4682388305664062","3.4682388305664062","3.235832929611206","3.235832929611206","3.235832929611206","3.4716782569885254","3.4716782569885254","3.4716782569885254","","","","3.3436312675476074","3.3436312675476074","3.3436312675476074","","",""
"2514","5.922206878662109","5.922206878662109","5.922206878662109","3.760575532913208","3.760575532913208","3.760575532913208","3.47748064994812","3.47748064994812","3.47748064994812","3.24056077003479","3.24056077003479","3.24056077003479","3.482917308807373","3.482917308807373","3.482917308807373","","","","3.3550984859466553","3.3550984859466553","3.3550984859466553","","",""
"2515","5.913743495941162","5.913743495941162","5.913743495941162","3.744778633117676","3.744778633117676","3.744778633117676","3.4599673748016357","3.4599673748016357","3.4599673748016357","3.2259395122528076","3.2259395122528076","3.2259395122528076","3.4674675464630127","3.4674675464630127","3.4674675464630127","","","","3.3423783779144287","3.3423783779144287","3.3423783779144287","","",""
"2516","5.903937339782715","5.903937339782715","5.903937339782715","3.7179267406463623","3.7179267406463623","3.7179267406463623","3.4301366806030273","3.4301366806030273","3.4301366806030273","3.194017171859741","3.194017171859741","3.194017171859741","3.438967704772949","3.438967704772949","3.438967704772949","","","","3.311765193939209","3.311765193939209","3.311765193939209","","",""
"2517","5.92815637588501","5.92815637588501","5.92815637588501","3.7265090942382812","3.7265090942382812","3.7265090942382812","3.4431934356689453","3.4431934356689453","3.4431934356689453","3.212576150894165","3.212576150894165","3.212576150894165","3.4485507011413574","3.4485507011413574","3.4485507011413574","","","","3.3215911388397217","3.3215911388397217","3.3215911388397217","","",""
"2518","5.929577350616455","5.929577350616455","5.929577350616455","3.7458953857421875","3.7458953857421875","3.7458953857421875","3.457965850830078","3.457965850830078","3.457965850830078","3.224074125289917","3.224074125289917","3.224074125289917","3.468952178955078","3.468952178955078","3.468952178955078","","","","3.3390772342681885","3.3390772342681885","3.3390772342681885","","",""
"2519","5.939670562744141","5.939670562744141","5.939670562744141","3.743236541748047","3.743236541748047","3.743236541748047","3.465717077255249","3.465717077255249","3.465717077255249","3.2363319396972656","3.2363319396972656","3.2363319396972656","3.4712717533111572","3.4712717533111572","3.4712717533111572","","","","3.3438220024108887","3.3438220024108887","3.3438220024108887","","",""
"2520","5.92153263092041","5.92153263092041","5.92153263092041","3.725399971008301","3.725399971008301","3.725399971008301","3.440302848815918","3.440302848815918","3.440302848815918","3.2051165103912354","3.2051165103912354","3.2051165103912354","3.44974946975708","3.44974946975708","3.44974946975708","","","","3.319308280944824","3.319308280944824","3.319308280944824","","",""
"2521","5.904665470123291","5.904665470123291","5.904665470123291","3.7308459281921387","3.7308459281921387","3.7308459281921387","3.4541738033294678","3.4541738033294678","3.4541738033294678","3.2182435989379883","3.2182435989379883","3.2182435989379883","3.4560704231262207","3.4560704231262207","3.4560704231262207","","","","3.33007550239563","3.33007550239563","3.33007550239563","","",""
"2522","5.937195301055908","5.937195301055908","5.937195301055908","3.732895851135254","3.732895851135254","3.732895851135254","3.4528067111968994","3.4528067111968994","3.4528067111968994","3.2069430351257324","3.2069430351257324","3.2069430351257324","3.4585609436035156","3.4585609436035156","3.4585609436035156","","","","3.3260135650634766","3.3260135650634766","3.3260135650634766","","",""
"2523","5.911034107208252","5.911034107208252","5.911034107208252","3.743786334991455","3.743786334991455","3.743786334991455","3.464006185531616","3.464006185531616","3.464006185531616","3.2229325771331787","3.2229325771331787","3.2229325771331787","3.4726428985595703","3.4726428985595703","3.4726428985595703","","","","3.340630292892456","3.340630292892456","3.340630292892456","","",""
